ID;PAGE_ID;NAME;DISPLAY_NAME;DATA_TYPE;LENGTH;SCALE;SEARCHABLE;FILTERABLE;TYPE;CONFIGURABLE;CUSTOM;DEFAULT
1519;105;PARTNER_REF_ID;PARTNER_REF_ID;VARCHAR;30;0;1;0;0;1;0;1
1520;105;PARTNER_MBL_ID;PARTNER_MBL_ID;VARCHAR;30;0;1;0;0;1;0;1
1521;105;MTR;MTR;VARCHAR;60;0;0;0;0;1;0;1
1522;105;DEPARTURE_TIME;DEPARTURE_TIME;DATE;0;0;1;1;0;1;0;1
1523;105;ARRIVAL_TIME;ARRIVAL_TIME;DATE;0;0;1;1;0;1;0;1
1524;105;CARRIER;CARRIER;VARCHAR;60;0;0;0;0;1;0;0
1525;105;PURCHASE_ORGANIZATION;PURCHASE_ORGANIZATION;VARCHAR;60;0;0;0;0;1;0;0
1526;105;PURCH_GRP_ID;PURCH_GRP_ID;VARCHAR;60;0;0;0;0;1;0;1
1527;105;MAX_UTIL;MAX_UTIL;DECIMAL;18;4;1;0;0;1;0;1
1528;105;FIRST_SHP_TRANSM;FIRST_SHP_TRANSM;DATE;0;0;1;1;0;1;0;1
1529;105;ERP_SHPM_BTDID;ERP_SHPM_BTDID;VARCHAR;60;0;0;0;0;1;0;1
1530;105;LAST_SHPM_TRANSM;LAST_SHPM_TRANSM;DATE;0;0;1;1;0;1;0;1
1532;105;ERP_SHPM_TYPE;ERP_SHPM_TYPE;VARCHAR;255;0;0;0;0;1;0;1
1533;105;LAST_LOCATION;LAST_LOCATION;VARCHAR;60;0;1;0;0;0;0;0
1534;105;NEXT_PLANNED_LOCATION;NEXT_PLANNED_LOCATION;VARCHAR;60;0;1;0;0;0;0;0
1535;105;MAX_UTIL_MASS;MAX_UTIL_MASS;VARCHAR;30;0;0;0;0;1;0;1
1536;105;DOC_CHECK_STATUS_TXT;DOC_CHECK_STATUS_TXT;VARCHAR;30;0;0;0;0;1;0;1
1537;105;CROSS_DOC_CHECK_STATUS_TXT;CROSS_DOC_CHECK_STATUS_TXT;VARCHAR;30;0;0;0;0;1;0;1
1538;105;VOYAGE;VOYAGE;VARCHAR;100;0;1;0;0;0;0;0
1539;105;VESSEL_ID;VESSEL;VARCHAR;100;0;1;1;0;1;0;1
1601;106;LOCATION;LOCATION;VARCHAR;22;0;0;1;0;0;0;0
1602;106;RESOURCE_TYPE;RESOURCE_TYPE;VARCHAR;200;0;1;0;0;0;0;0
1603;106;SCHEDULE_ID;SCHEDULE_ID;VARCHAR;60;0;1;0;0;0;0;0
1604;106;VOYAGE_ID;VOYAGE_ID;VARCHAR;60;0;1;0;0;0;0;0
1605;106;ACTIVE_RESOURCE_ID;ACTIVE_RESOURCE_ID;VARCHAR;60;0;1;0;0;0;0;0
1607;106;FREIGHT_BOOKING_ID;FREIGHT_BOOKING_ID;VARCHAR;60;0;1;0;0;0;0;0
1608;106;DEPARTURE_TIME;DEPARTURE_TIME;DATE;0;0;1;1;0;1;0;0
1609;106;LADEN_LOAD_QUANTITY;LADEN_LOAD_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
1610;106;LADEN_DISCHARGE_QUANTITY;LADEN_DISCHARGE_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
1611;106;EMPTY_LOAD_QUANTITY;EMPTY_LOAD_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
1612;106;EMPTY_DISCHARGE_QUANTITY;EMPTY_DISCHARGE_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
2100;201;ORDER_ID;BOK_TRANSPORTATION_UNIT;NVARCHAR;20;0;0;0;0;0;0;1
2101;201;TU_TYPE;BOK_TU_TYPE;NVARCHAR;2;0;1;1;0;0;0;0
2102;201;CUSTOMER_NAME;BOK_CUSTOMER_NAME;NVARCHAR;35;0;1;0;0;1;0;1
2103;201;RESOURCE_TYPE;BOK_RESOURCE_TYPE;NVARCHAR;10;0;1;1;0;0;0;0
2104;201;QUANTITY;BOK_QUANTITY;INTEGER;0;0;0;0;0;1;0;0
2105;201;ASSIGN_QUANTITY;BOK_ASSIGN_RESOURCE;INTEGER;0;0;0;0;0;1;0;0
2106;201;PLANNED_DEPARTURE_TIME;BOK_PLANNED_DEPARTURE_TIME;DATE;0;0;0;0;0;1;0;0
2107;201;SOURCE_LOCATION;BOK_SOURCE_LOCATION;NVARCHAR;20;0;0;0;0;1;0;1
2108;201;PLANNED_ARRIVAL_TIME;PLANNED_ARRIVAL_TIME;DATE;0;0;0;0;0;1;0;0
2109;201;DESTINATION_LOCATION;BOK_DESTINATION_LOCATION;NVARCHAR;20;0;1;0;0;1;0;0
2110;201;SHIPPER;BOK_SHIPPER;NVARCHAR;255;0;1;0;0;1;0;1
2111;201;PORT_OF_LOADING;BOK_STATION_OF_LOADING;NVARCHAR;255;0;0;0;0;1;0;1
2112;201;PORT_OF_DISCHARGE;BOK_STATION_OF_DISCHARGE;NVARCHAR;255;0;1;0;0;1;0;1
2113;201;CONSIGNEE;BOK_CONSIGNEE;NVARCHAR;255;0;1;0;0;1;0;1
2114;201;BOOKING_DATE;BOK_ORDER_DATE;DATE;0;0;0;0;0;1;0;1
2115;201;HAULAGE_TYPE;BOK_HAULAGE_TYPE;INTEGER;0;0;0;1;0;0;0;0
2116;201;EXECUTION_STATUS;BOK_EXECUTION_STATUS;NVARCHAR;255;0;1;1;0;0;0;0
2117;201;LIFECYCLE_STATUS;BOK_LIFECYCLE_STATUS;NVARCHAR;255;0;0;1;0;0;0;0
2118;201;ACTION;BOK_ACTION;DATE;0;0;0;0;0;0;1;0
2119;201;VESSEL_CUTOFF_UTC;TRAIN_CUTOFF_DATE;TIMESTAMP;0;0;0;0;0;1;0;1
2120;201;VESSEL_POL;TRAIN_NAME_FOR_SOL;VARCHAR;100;0;0;1;0;1;0;1
2121;201;LEASE_AGREEMENT;LEASE_AGREEMENT;VARCHAR;20;0;1;1;0;0;0;0
2122;201;LEASE_TYPE;LEASE_TYPE;VARCHAR;60;0;1;1;0;0;0;0
2123;201;SPECIAL_INSTRUCTION_NAME;SPECIAL_INSTRUCTION;VARCHAR;30;0;1;1;0;0;0;0
2124;201;VESSEL_POD;TRAIN_NAME_FOR_SOD;VARCHAR;100;0;0;1;0;1;0;1
2125;201;VOYAGE_POL;TRAIN_ID_FOR_SOL;VARCHAR;100;0;0;1;0;1;0;1
2126;201;VOYAGE_POD;TRAIN_ID_FOR_SOD;VARCHAR;100;0;0;1;0;1;0;0
2127;201;BOOKING_REFERENCE;ORDER_REFERENCE;VARCHAR;20;0;0;1;0;1;0;1
2128;201;RESOURCE_NUMBER;RESOURCE_NUMBER;VARCHAR;20;0;0;1;0;1;0;0
2129;201;MEANS_OF_TRANSPORTATION;MEANS_OF_TRANSPORT;VARCHAR;60;0;0;1;0;1;0;1
2130;201;CARRIER_POL;CARRIER_SOL;VARCHAR;40;0;0;1;0;1;0;1
2131;201;PICKUP_LOCATION_NAME;BOK_PICKUP_LOCATION;VARCHAR;20;0;1;1;0;1;0;1
2132;201;PICKUP_DATE;BOK_PICKUP_DATE;DATE;0;0;0;1;0;1;0;1
2133;201;RETURN_LOCATION_NAME;BOK_RETURN_LOCATION;VARCHAR;20;0;0;1;0;1;0;1
2134;201;RETURN_DATE;BOK_RETURN_DATE;DATE;0;0;0;1;0;1;0;1
2135;201;VESSEL_ARRIVAL_DATE;TRAIN_ARRIVAL_DATE;DATE;0;0;0;1;0;1;0;1
2136;201;RESOURCE_LAST_LOCATION;RESOURCE_LAST_LOCATION;VARCHAR;20;0;0;1;0;1;0;0
2201;202;RESOURCE_NAME;RESOURCE_NAME;VARCHAR;30;0;1;0;0;0;0;0
2202;202;RESOURCE_TYPE_DESC;RESOURCE_TYPE_DESC;VARCHAR;200;0;1;0;0;0;0;0
2203;202;TARE_WEIGHT;RESOURCE_TARE_WEIGHT;DECIMAL;18;4;1;0;0;1;0;1
2204;202;MAX_GROSS_WEIGHT;RESOURCE_MAX_GROSS_WEIGHT;DECIMAL;18;4;1;0;0;1;0;1
2205;202;INSIDE_LENGTH;RESOURCE_INSIDE_LENGTH;DECIMAL;18;4;1;0;0;1;0;1
2206;202;INSIDE_WIDTH;RESOURCE_INSIDE_WIDTH;DECIMAL;18;4;1;0;0;1;0;1
2207;202;INSIDE_HEIGHT;RESOURCE_INSIDE_HEIGHT;DECIMAL;18;4;1;0;0;1;0;1
2208;202;DOOR_WIDTH;RESOURCE_DOOR_WIDTH;DECIMAL;18;4;1;0;0;1;0;1
2209;202;DOOR_HEIGHT;RESOURCE_DOOR_HEIGHT;DECIMAL;18;4;1;0;0;1;0;1
2210;202;MAX_LENGTH;RESOURCE_MAXIMUM_LENGTH;DECIMAL;18;4;1;0;0;1;0;1
2211;202;VOLUME;RESOURCE_VOLUME;DECIMAL;18;4;1;0;0;1;0;1
2212;202;BUILT_DATE;RESOURCE_DATE_OF_BUILT;DATE;0;0;1;0;0;1;0;1
2213;202;OWNERSHIP;OWNERSHIP;VARCHAR;10;0;1;1;0;0;0;1
2248;202;MOVEMENT_STATUS_CODE;RESOURCE_MOVEMENT_STATUS;VARCHAR;40;0;1;1;0;0;0;1
2214;202;MOVEMENT_STATUS;RESOURCE_MOVEMENT_STATUS_DESC;VARCHAR;40;0;1;1;0;1;0;1
2215;202;LOADING_STATUS;RESOURCE_LOADING_STATUS;VARCHAR;40;0;1;1;0;1;0;1
2216;202;RESOURCE_CONDITION;RESOURCE_CONDITION;VARCHAR;2;0;1;1;0;0;0;0
2217;202;FOOD_GRADE;RESOURCE_FOOD_GRADE;VARCHAR;2;0;1;1;0;0;0;1
2218;202;LAST_CARGO;RESOURCE_LAST_CARGO;VARCHAR;30;0;1;1;0;1;0;0
2219;202;CURRENT_RESPONSIBLE_TU;RESOURCE_CURRENT_RESPONSIBLE_TU;VARCHAR;20;0;1;1;0;1;0;1
2220;202;NEXT_STOP;RESOURCE_NEXT_STOP;VARCHAR;22;0;1;1;0;1;0;0
2221;202;FINAL_DESTINATION;RESOURCE_FINAL_DESTINATION;VARCHAR;22;0;1;1;0;1;0;0
2222;202;IDLE_DAYS;RESOURCE_IDLE_DAYS;INTEGER;0;0;1;0;0;1;0;0
2223;202;LEASING_ID;RESOURCE_LEASING_ID;VARCHAR;20;0;1;1;0;0;0;0
2224;202;MAX_WIDTH;RESOURCE_MAXIMUM_WIDTH;DECIMAL;13;3;1;0;0;1;0;1
2225;202;MAX_HEIGHT;RESOURCE_MAXIMUM_HEIGHT;DECIMAL;13;3;1;0;0;1;0;1
2226;202;VENTILATED;RESOURCE_VENTILATED;NVARCHAR;1;0;1;1;0;1;0;1
2227;202;TEMP_CONTROL;RESOURCE_TEMPERATURE_INDICATOR;NVARCHAR;1;0;1;1;0;1;0;1
2228;202;TEMP_CTRL_MIN;RESOURCE_MIN_CONTROL_TEMPERATURE;DECIMAL;7;2;1;0;0;1;0;1
2229;202;TEMP_CTRL_MAX;RESOURCE_MAX_CONTROL_TEMPERATURE;DECIMAL;7;2;1;0;0;1;0;1
2230;202;SHIPPER_OWNED;RESOURCE_SHIPPER_OWNED;NVARCHAR;1;0;1;1;0;1;0;1
2231;202;RESOURCE_TYPE_CODE;RESOURCE_TYPE;VARCHAR;200;0;1;1;0;0;0;1
2232;202;OFF_HIRE_DT;RESOURCE_OFF_HIRE_DATE;DATE;0;0;1;0;0;1;0;1
2233;202;ON_HIRE_DT;RESOURCE_ON_HIRE_DATE;DATE;0;0;1;0;0;1;0;1
2234;202;RESOURCE_STATUS;RESOURCE_STATUS;VARCHAR;20;0;1;1;0;0;0;0
2235;202;PAYLOAD_WEIGHT;RESOURCE_MAXIMUM_PAYLOAD_WEIGHT;DECIMAL;13;3;1;0;0;1;0;1
2236;202;PLATFORM_HEIGHT;RESOURCE_PLATFORM_HEIGHT;DECIMAL;13;3;1;0;0;1;0;1
2237;202;TOPDECK_HEIGHT;RESOURCE_TOPDECK_HEIGHT;DECIMAL;13;3;1;0;0;1;0;1
2238;202;LOAD_OPENING_LENGTH;RESOURCE_LOAD_OPENING_LENGTH;DECIMAL;13;3;1;0;0;1;0;1
2239;202;LOAD_OPENING_WIDTH;RESOURCE_LOAD_OPENING_WIDTH;DECIMAL;13;3;1;0;0;1;0;1
2240;202;AXLE_COUNT;AXLE_COUNT;INTEGER;0;0;0;0;0;1;0;1
2241;202;AXLE_SPACNG_DIST;AXLE_SPACNG_DIST;DECIMAL;13;3;1;0;0;1;0;1
2242;202;MAX_AXLE_WEIGHT;MAX_AXLE_WEIGHT;DECIMAL;13;3;1;0;0;1;0;1
2243;202;WHEEL_DIAMETER;WHEEL_DIAMETER;DECIMAL;13;3;1;0;0;1;0;1
2244;202;WHEEL_BEARNG_TYPE;WHEEL_BEARNG_TYPE;NVARCHAR;1;0;1;1;0;1;0;1
2245;202;DRAFT_GEAR_TYPE;DRAFT_GEAR_TYPE;NVARCHAR;1;0;1;1;0;1;0;1
2246;202;COUPLERSTYLE;COUPLERSTYLE;NVARCHAR;1;0;1;1;0;1;0;1
2247;202;CURRENT_LOCATION;RESOURCE_CURRENT_LOCATION;VARCHAR;40;0;1;1;0;0;0;0
2300;203;TRANSPORTATION_ID;TRANSPORTATION_UNIT;NVARCHAR;20;0;0;0;0;0;0;1
2301;203;TU_TYPE;BOK_TU_TYPE;NVARCHAR;2;0;0;0;0;0;0;1
2302;203;STATUS;EXECUTION_STATUS;NVARCHAR;60;0;1;1;0;0;0;1
2303;203;LIFECYCLE_STATUS;BOK_LIFECYCLE_STATUS;NVARCHAR;60;0;0;0;0;1;0;1
2304;203;SHIPPER;SHIPPER;NVARCHAR;10;0;1;1;0;0;0;1
2305;203;CONSIGNEE;CONSIGNEE;NVARCHAR;10;0;0;1;0;0;0;1
2306;203;RESOURCE_TYPE;RESOURCE_TYPE;NVARCHAR;10;0;1;1;0;0;0;1
2307;203;QUANTITY;QUANTITY;INTEGER;0;0;0;0;0;1;0;1
2308;203;ASSIGNED_CONTAINERS;BOK_ASSIGN_QUANTITY;INTEGER;0;0;0;0;0;1;0;1
2309;203;DESTINATION_LOCATION;BOK_DESTINATION_LOCATION;NVARCHAR;20;0;1;1;0;1;0;1
2310;203;POL_NAME;STATION_OF_LOADING;NVARCHAR;20;0;1;1;0;0;0;1
2311;203;POD_NAME;STATION_OF_DISCHARGE;NVARCHAR;20;0;0;1;0;0;0;1
2312;203;RELEVANT_PLANNING;BOK_HAULAGE_TYPE;INTEGER;0;0;0;0;0;0;0;1
2313;203;CUSTOMER_NAME;BOK_CUSTOMER_NAME;NVARCHAR;255;0;0;0;0;1;0;1
2314;203;BOOKING_DATE;ORDER_DATE;DATE;0;0;0;0;0;1;0;1
2315;203;ORIGINAL_PICKUP_DATE;CURRENT_PICKUP_DATE;TIMESTAMP;0;0;0;0;0;0;0;1
2316;203;ORIGINAL_PICKUP_LOCATION;CURRENT_PICKUP_LOCATION;NVARCHAR;20;0;0;1;0;0;0;1
2317;203;PICKUP_DATE;PICKUP_DATE;TIMESTAMP;0;0;0;0;0;0;1;1
2318;203;PICKUP_LOCATION;PICKUP_LOCATION;NVARCHAR;20;0;0;0;0;0;1;1
2319;203;STREETTURN_TU_ID;TRIANGULATION_TU;NVARCHAR;20;0;0;0;0;0;1;1
2320;203;PLAN_STATUS;PLAN_STATUS;NVARCHAR;20;0;0;0;0;0;1;1
2321;203;BOOKING_REFERENCE;ORDER_REFERENCE;VARCHAR;20;0;0;0;0;1;0;1
2322;203;MEANS_OF_TRANSPORTATION;MEANS_OF_TRANSPORT;VARCHAR;60;0;0;0;0;1;0;1
2323;203;CARRIER_POL;CARRIER_SOL;VARCHAR;10;0;0;0;0;1;0;1
2324;203;VOYAGE_POL;TRAIN_NUMBER_FOR_SOL;VARCHAR;35;0;0;0;0;1;0;1
2325;203;SPECIAL_INSTRUCTION_NAME;SPECIAL_INSTRUCTION;VARCHAR;30;0;0;1;0;1;0;1
2326;203;LAST_LOCATION_NAME;LAST_LOCATION;VARCHAR;22;0;0;1;0;1;0;1
2327;203;RESOURCE_NUMBER;RESOURCE_NUMBER;NVARCHAR;20;0;1;1;0;1;0;1
2328;203;SOURCE_LOCATION;BOK_SOURCE_LOCATION;NVARCHAR;20;0;1;1;0;1;0;1
2329;203;LEASE_AGREEMENT;LEASE_AGREEMENT;NVARCHAR;20;0;1;1;0;1;0;1
2330;203;LEASE_TYPE;LEASE_TYPE;NVARCHAR;60;0;1;1;0;1;0;1
2331;203;CARRIER_POD;CARRIER_SOD;VARCHAR;10;0;0;0;0;1;0;1
2332;203;ACTION;PICKUP_ACTION;DATE;0;0;0;0;0;0;1;1
2400;204;TRANSPORTATION_ID;TRANSPORTATION_UNIT;NVARCHAR;20;0;0;0;0;1;0;1
2401;204;TU_TYPE;BOK_TU_TYPE;NVARCHAR;2;0;0;0;0;0;0;1
2402;204;STATUS;EXECUTION_STATUS;NVARCHAR;60;0;1;1;0;0;0;1
2403;204;LIFECYCLE_STATUS;LIFECYCLE_STATUS;NVARCHAR;60;0;0;0;0;1;0;1
2404;204;SHIPPER;SHIPPER;NVARCHAR;10;0;0;1;0;0;0;1
2405;204;CONSIGNEE;CONSIGNEE;NVARCHAR;10;0;1;1;0;0;0;1
2406;204;RESOURCE_TYPE;RESOURCE_TYPE;NVARCHAR;10;0;1;1;0;0;0;1
2407;204;QUANTITY;QUANTITY;INTEGER;0;0;0;0;0;1;0;1
2408;204;ASSIGNED_CONTAINERS;BOK_ASSIGN_QUANTITY;INTEGER;0;0;0;0;0;1;0;1
2409;204;SOURCE_LOCATION;BOK_SOURCE_LOCATION;NVARCHAR;20;0;1;1;0;1;0;1
2410;204;POL_NAME;STATION_OF_LOADING;NVARCHAR;20;0;0;1;0;0;0;1
2411;204;POD_NAME;STATION_OF_DISCHARGE;NVARCHAR;20;0;1;1;0;0;0;1
2412;204;RELEVANT_PLANNING;HAULAGE_TYPE;INTEGER;0;0;0;0;0;0;0;1
2413;204;CUSTOMER_NAME;BOK_CUSTOMER_NAME;NVARCHAR;255;0;0;0;0;1;0;1
2414;204;BOOKING_DATE;ORDER_DATE;DATE;0;0;0;0;0;1;0;1
2415;204;ORIGINAL_RETURN_DATE;CURRENT_RETURN_DATE;TIMESTAMP;0;0;0;0;0;0;0;1
2416;204;ORIGINAL_RETURN_LOCATION;CURRENT_RETURN_LOCATION;NVARCHAR;20;0;0;1;0;0;0;1
2417;204;RETURN_DATE;RETURN_DATE;TIMESTAMP;0;0;0;0;0;0;1;1
2418;204;RETURN_LOCATION;RETURN_LOCATION;NVARCHAR;20;0;0;0;0;0;1;1
2420;204;STREETTURN_TU_ID;TRIANGULATION_TU;NVARCHAR;20;0;0;0;0;0;1;1
2421;204;PLAN_STATUS;PLAN_STATUS;NVARCHAR;20;0;0;0;0;0;1;1
2422;204;MEANS_OF_TRANSPORTATION;MEANS_OF_TRANSPORT;VARCHAR;60;0;0;0;0;1;0;1
2423;204;SPECIAL_INSTRUCTION_NAME;SPECIAL_INSTRUCTION;VARCHAR;30;0;0;1;0;1;0;1
2424;204;LAST_LOCATION_NAME;LAST_LOCATION;VARCHAR;22;0;0;1;0;1;0;1
2425;204;LEASE_AGREEMENT;LEASE_AGREEMENT;VARCHAR;20;0;0;0;0;1;0;1
2426;204;LEASE_TYPE;LEASE_TYPE;VARCHAR;60;0;0;0;0;1;0;1
2427;204;RESOURCE_NUMBER;RESOURCE_NUMBER;NVARCHAR;20;0;1;1;0;1;0;1
2428;204;VOYAGE_POD;TRAIN_NUMBER_FOR_SOL;NVARCHAR;100;0;1;1;0;1;0;1
2429;204;LEASE_AGREEMENT;LEASE_AGREEMENT;NVARCHAR;20;0;1;1;0;1;0;1
2430;204;LEASE_TYPE;LEASE_TYPE;NVARCHAR;60;0;1;1;0;1;0;1
2431;204;CARRIER_POL;CARRIER_SOL;VARCHAR;10;0;0;0;0;1;0;1
2432;204;CARRIER_POD;CARRIER_SOD;VARCHAR;10;0;0;0;0;1;0;1
2433;204;ACTION;RETURN_ACTION;DATE;0;0;0;0;0;0;1;1
2434;204;DESTINATION_LOCATION;BOK_DESTINATION_LOCATION;NVARCHAR;20;0;1;1;0;1;0;1
2435;204;BOOKING_REFERENCE;ORDER_REFERENCE;VARCHAR;20;0;0;0;0;1;0;1
2501;205;DOCUMENT;DOCUMENT;VARCHAR;30;0;1;0;0;0;0;0
2502;205;DOCUMENT_TYPE;DOCUMENT_TYPE;VARCHAR;200;0;1;0;0;1;0;1
